# generated by almanac_calendar/_generate/gen_holidays.py — do not hand-edit
# holidays: 0.101
# country: TW
# range: 2000 .. 2100
# note: 祝日は法改正で変わる。上のバージョンが基づいた法令の時点
date,name
2052-10-10,國慶日
2052-10-25,臺灣光復暨金門古寧頭大捷紀念日
2052-12-25,行憲紀念日
2053-01-01,中華民國開國紀念日
2053-02-17,農曆除夕
2053-02-18,農曆除夕
2053-02-19,春節
2053-02-20,春節
2053-02-21,春節
2053-02-28,和平紀念日
2053-04-03,兒童節（補假）
2053-04-04,兒童節; 民族掃墓節
2053-05-01,勞動節
2053-06-20,端午節
2053-09-26,中秋節
2053-09-28,孔子誕辰紀念日
2053-09-29,孔子誕辰紀念日（補假）
2053-10-10,國慶日
2053-10-24,臺灣光復暨金門古寧頭大捷紀念日（補假）
2053-10-25,臺灣光復暨金門古寧頭大捷紀念日
2053-12-25,行憲紀念日
2054-01-01,中華民國開國紀念日
2054-02-06,農曆除夕
2054-02-07,農曆除夕
2054-02-08,春節
2054-02-09,春節
2054-02-10,春節
2054-02-11,農曆除夕（補假）
2054-02-12,春節（補假）
2054-02-27,和平紀念日（補假）
2054-02-28,和平紀念日
2054-04-02,民族掃墓節（補假）
2054-04-03,兒童節（補假）
2054-04-04,兒童節; 民族掃墓節
2054-05-01,勞動節
2054-06-10,端午節
2054-09-16,中秋節
2054-09-28,孔子誕辰紀念日
2054-10-09,國慶日（補假）
2054-10-10,國慶日
2054-10-25,臺灣光復暨金門古寧頭大捷紀念日
2054-10-26,臺灣光復暨金門古寧頭大捷紀念日（補假）
2054-12-25,行憲紀念日
2055-01-01,中華民國開國紀念日
2055-01-26,農曆除夕
2055-01-27,農曆除夕
2055-01-28,春節
2055-01-29,春節
2055-01-30,春節
2055-02-01,春節（補假）
2055-02-28,和平紀念日
2055-03-01,和平紀念日（補假）
2055-04-04,兒童節
2055-04-05,民族掃墓節
2055-04-06,兒童節（補假）
2055-04-30,勞動節（補假）
2055-05-01,勞動節
2055-05-30,端午節
2055-05-31,端午節（補假）
2055-09-28,孔子誕辰紀念日
2055-10-05,中秋節
2055-10-10,國慶日
2055-10-11,國慶日（補假）
2055-10-25,臺灣光復暨金門古寧頭大捷紀念日
2055-12-24,行憲紀念日（補假）
2055-12-25,行憲紀念日
2055-12-31,中華民國開國紀念日（補假）
2056-01-01,中華民國開國紀念日
2056-02-13,農曆除夕
2056-02-14,農曆除夕
2056-02-15,春節
2056-02-16,春節
2056-02-17,春節
2056-02-18,農曆除夕（補假）
2056-02-28,和平紀念日
2056-04-03,兒童節（補假）
2056-04-04,兒童節; 民族掃墓節
2056-05-01,勞動節
2056-06-16,端午節（補假）
2056-06-17,端午節
2056-09-24,中秋節
2056-09-25,中秋節（補假）
2056-09-28,孔子誕辰紀念日
2056-10-10,國慶日
2056-10-25,臺灣光復暨金門古寧頭大捷紀念日
2056-12-25,行憲紀念日
2057-01-01,中華民國開國紀念日
2057-02-02,農曆除夕
2057-02-03,農曆除夕
2057-02-04,春節
2057-02-05,春節
2057-02-06,春節
2057-02-07,農曆除夕（補假）
2057-02-08,春節（補假）
2057-02-28,和平紀念日
2057-04-03,兒童節（補假）
2057-04-04,兒童節; 民族掃墓節
2057-05-01,勞動節
2057-06-06,端午節
2057-09-13,中秋節
2057-09-28,孔子誕辰紀念日
2057-10-10,國慶日
2057-10-25,臺灣光復暨金門古寧頭大捷紀念日
2057-12-25,行憲紀念日
2058-01-01,中華民國開國紀念日
2058-01-22,農曆除夕
2058-01-23,農曆除夕
2058-01-24,春節
2058-01-25,春節
2058-01-26,春節
2058-01-28,春節（補假）
2058-02-28,和平紀念日
2058-04-04,兒童節; 民族掃墓節
2058-04-05,兒童節（補假）
2058-05-01,勞動節
2058-06-25,端午節
2058-09-27,孔子誕辰紀念日（補假）
2058-09-28,孔子誕辰紀念日
2058-10-02,中秋節
2058-10-10,國慶日
2058-10-25,臺灣光復暨金門古寧頭大捷紀念日
2058-12-25,行憲紀念日
2059-01-01,中華民國開國紀念日
2059-02-10,農曆除夕
2059-02-11,農曆除夕
2059-02-12,春節
2059-02-13,春節
2059-02-14,春節
2059-02-28,和平紀念日
2059-04-03,民族掃墓節（補假）
2059-04-04,兒童節
2059-04-05,民族掃墓節
2059-05-01,勞動節
2059-06-13,端午節（補假）
2059-06-14,端午節
2059-09-21,中秋節
2059-09-22,中秋節（補假）
2059-09-28,孔子誕辰紀念日
2059-09-29,孔子誕辰紀念日（補假）
2059-10-10,國慶日
2059-10-24,臺灣光復暨金門古寧頭大捷紀念日（補假）
2059-10-25,臺灣光復暨金門古寧頭大捷紀念日
2059-12-25,行憲紀念日
2060-01-01,中華民國開國紀念日
2060-01-31,農曆除夕
2060-02-01,農曆除夕
2060-02-02,春節
2060-02-03,春節
2060-02-04,春節
2060-02-05,農曆除夕（補假）
2060-02-06,農曆除夕（補假）
2060-02-27,和平紀念日（補假）
2060-02-28,和平紀念日
2060-04-02,兒童節（補假）
2060-04-04,兒童節; 民族掃墓節
2060-04-05,民族掃墓節（補假）
2060-04-30,勞動節（補假）
2060-05-01,勞動節
2060-06-03,端午節
2060-09-09,中秋節
2060-09-28,孔子誕辰紀念日
2060-10-10,國慶日
2060-10-11,國慶日（補假）
2060-10-25,臺灣光復暨金門古寧頭大捷紀念日
2060-12-24,行憲紀念日（補假）
2060-12-25,行憲紀念日
2060-12-31,中華民國開國紀念日（補假）
2061-01-01,中華民國開國紀念日
2061-01-19,農曆除夕
2061-01-20,農曆除夕
2061-01-21,春節
2061-01-22,春節
2061-01-23,春節
2061-01-24,春節（補假）
2061-01-25,春節（補假）
2061-02-28,和平紀念日
2061-04-04,兒童節; 民族掃墓節
2061-04-05,兒童節（補假）
2061-05-01,勞動節
2061-05-02,勞動節（補假）
2061-06-22,端午節
2061-09-28,中秋節; 孔子誕辰紀念日
2061-10-10,國慶日
2061-10-25,臺灣光復暨金門古寧頭大捷紀念日
2061-12-25,行憲紀念日
2061-12-26,行憲紀念日（補假）
2062-01-01,中華民國開國紀念日
2062-01-02,中華民國開國紀念日（補假）
2062-02-07,農曆除夕
2062-02-08,農曆除夕
2062-02-09,春節
2062-02-10,春節
2062-02-11,春節
2062-02-13,春節（補假）
2062-02-28,和平紀念日
2062-04-03,兒童節（補假）
2062-04-04,兒童節; 民族掃墓節
2062-05-01,勞動節
2062-06-11,端午節
2062-06-12,端午節（補假）
2062-09-17,中秋節
2062-09-18,中秋節（補假）
2062-09-28,孔子誕辰紀念日
2062-10-10,國慶日
2062-10-25,臺灣光復暨金門古寧頭大捷紀念日
2062-12-25,行憲紀念日
2063-01-01,中華民國開國紀念日
2063-01-27,農曆除夕
2063-01-28,農曆除夕
2063-01-29,春節
2063-01-30,春節
2063-01-31,春節
2063-02-01,農曆除夕（補假）
2063-02-02,農曆除夕（補假）
2063-02-28,和平紀念日
2063-04-04,兒童節
2063-04-05,民族掃墓節
2063-05-01,勞動節
2063-06-01,端午節
2063-09-28,孔子誕辰紀念日
2063-10-05,中秋節（補假）
2063-10-06,中秋節
2063-10-10,國慶日
2063-10-25,臺灣光復暨金門古寧頭大捷紀念日
2063-12-25,行憲紀念日
2064-01-01,中華民國開國紀念日
2064-02-15,農曆除夕
2064-02-16,農曆除夕
2064-02-17,春節
2064-02-18,春節
2064-02-19,春節
2064-02-20,農曆除夕（補假）
2064-02-21,春節（補假）
2064-02-28,和平紀念日
2064-04-03,兒童節（補假）
2064-04-04,兒童節; 民族掃墓節
2064-05-01,勞動節
2064-06-19,端午節
2064-09-25,中秋節
2064-09-28,孔子誕辰紀念日
2064-09-29,孔子誕辰紀念日（補假）
2064-10-10,國慶日
2064-10-24,臺灣光復暨金門古寧頭大捷紀念日（補假）
2064-10-25,臺灣光復暨金門古寧頭大捷紀念日
2064-12-25,行憲紀念日
2065-01-01,中華民國開國紀念日
2065-02-03,農曆除夕
2065-02-04,農曆除夕
2065-02-05,春節
2065-02-06,春節
2065-02-07,春節
2065-02-09,春節（補假）
2065-02-27,和平紀念日（補假）
2065-02-28,和平紀念日
2065-04-02,民族掃墓節（補假）
2065-04-03,兒童節（補假）
2065-04-04,兒童節; 民族掃墓節
2065-05-01,勞動節
2065-06-08,端午節
2065-09-15,中秋節
2065-09-28,孔子誕辰紀念日
2065-10-09,國慶日（補假）
2065-10-10,國慶日
2065-10-25,臺灣光復暨金門古寧頭大捷紀念日
2065-10-26,臺灣光復暨金門古寧頭大捷紀念日（補假）
2065-12-25,行憲紀念日
2066-01-01,中華民國開國紀念日
2066-01-24,農曆除夕
2066-01-25,農曆除夕
2066-01-26,春節
2066-01-27,春節
2066-01-28,春節
2066-01-29,農曆除夕（補假）
2066-02-28,和平紀念日
2066-03-01,和平紀念日（補假）
2066-04-02,兒童節（補假）
2066-04-04,兒童節; 民族掃墓節
2066-04-05,民族掃墓節（補假）
2066-04-30,勞動節（補假）
2066-05-01,勞動節
2066-05-28,端午節
2066-09-28,孔子誕辰紀念日
2066-10-03,中秋節
2066-10-04,中秋節（補假）
2066-10-10,國慶日
2066-10-11,國慶日（補假）
2066-10-25,臺灣光復暨金門古寧頭大捷紀念日
2066-12-24,行憲紀念日（補假）
2066-12-25,行憲紀念日
2066-12-31,中華民國開國紀念日（補假）
2067-01-01,中華民國開國紀念日
2067-02-12,農曆除夕
2067-02-13,農曆除夕
2067-02-14,春節
2067-02-15,春節
2067-02-16,春節
2067-02-17,農曆除夕（補假）
2067-02-18,農曆除夕（補假）
2067-02-28,和平紀念日
2067-04-04,兒童節
2067-04-05,民族掃墓節
2067-05-01,勞動節
2067-05-02,勞動節（補假）
2067-06-16,端午節
2067-09-23,中秋節
2067-09-28,孔子誕辰紀念日
2067-10-10,國慶日
2067-10-25,臺灣光復暨金門古寧頭大捷紀念日
2067-12-25,行憲紀念日
2067-12-26,行憲紀念日（補假）
2068-01-01,中華民國開國紀念日
2068-01-02,中華民國開國紀念日（補假）
2068-02-01,農曆除夕
2068-02-02,農曆除夕
2068-02-03,春節
2068-02-04,春節
2068-02-05,春節
2068-02-06,春節（補假）
2068-02-07,春節（補假）
2068-02-28,和平紀念日
2068-04-03,兒童節（補假）
2068-04-04,兒童節; 民族掃墓節
2068-05-01,勞動節
2068-06-04,端午節
2068-09-11,中秋節
2068-09-28,孔子誕辰紀念日
2068-10-10,國慶日
2068-10-25,臺灣光復暨金門古寧頭大捷紀念日
2068-12-25,行憲紀念日
2069-01-01,中華民國開國紀念日
2069-01-21,農曆除夕
2069-01-22,農曆除夕
2069-01-23,春節
2069-01-24,春節
2069-01-25,春節
2069-02-28,和平紀念日
2069-04-04,兒童節; 民族掃墓節
2069-04-05,兒童節（補假）
2069-05-01,勞動節
2069-06-23,端午節
2069-06-24,端午節（補假）
2069-09-27,孔子誕辰紀念日（補假）
2069-09-28,孔子誕辰紀念日
2069-09-29,中秋節
2069-09-30,中秋節（補假）
2069-10-10,國慶日
2069-10-25,臺灣光復暨金門古寧頭大捷紀念日
2069-12-25,行憲紀念日
2070-01-01,中華民國開國紀念日
2070-02-09,農曆除夕
2070-02-10,農曆除夕
2070-02-11,春節
2070-02-12,春節
2070-02-13,春節
2070-02-14,農曆除夕（補假）
2070-02-28,和平紀念日
2070-04-03,兒童節（補假）
2070-04-04,兒童節; 民族掃墓節
2070-05-01,勞動節
2070-06-13,端午節
2070-09-19,中秋節
2070-09-28,孔子誕辰紀念日
2070-09-29,孔子誕辰紀念日（補假）
2070-10-10,國慶日
2070-10-24,臺灣光復暨金門古寧頭大捷紀念日（補假）
2070-10-25,臺灣光復暨金門古寧頭大捷紀念日
2070-12-25,行憲紀念日
2071-01-01,中華民國開國紀念日
2071-01-29,農曆除夕
2071-01-30,農曆除夕
2071-01-31,春節
2071-02-01,春節
2071-02-02,春節
2071-02-03,春節（補假）
2071-02-04,春節（補假）
2071-02-27,和平紀念日（補假）
2071-02-28,和平紀念日
2071-04-03,兒童節（補假）
2071-04-04,兒童節
2071-04-05,民族掃墓節
2071-04-06,民族掃墓節（補假）
2071-05-01,勞動節
2071-06-02,端午節
2071-09-08,中秋節
2071-09-28,孔子誕辰紀念日
2071-10-09,國慶日（補假）
2071-10-10,國慶日
2071-10-25,臺灣光復暨金門古寧頭大捷紀念日
2071-10-26,臺灣光復暨金門古寧頭大捷紀念日（補假）
2071-12-25,行憲紀念日
2072-01-01,中華民國開國紀念日
2072-02-17,農曆除夕
2072-02-18,農曆除夕
2072-02-19,春節
2072-02-20,春節
2072-02-21,春節
2072-02-22,春節（補假）
2072-02-23,春節（補假）
2072-02-28,和平紀念日
2072-02-29,和平紀念日（補假）
2072-04-04,兒童節; 民族掃墓節
2072-04-05,兒童節（補假）
2072-05-01,勞動節
2072-05-02,勞動節（補假）
2072-06-20,端午節
2072-09-26,中秋節
2072-09-28,孔子誕辰紀念日
2072-10-10,國慶日
2072-10-25,臺灣光復暨金門古寧頭大捷紀念日
2072-12-25,行憲紀念日
2072-12-26,行憲紀念日（補假）
2073-01-01,中華民國開國紀念日
2073-01-02,中華民國開國紀念日（補假）
2073-02-05,農曆除夕
2073-02-06,農曆除夕
2073-02-07,春節
2073-02-08,春節
2073-02-09,春節
2073-02-10,農曆除夕（補假）
2073-02-28,和平紀念日
2073-04-03,兒童節（補假）
2073-04-04,兒童節; 民族掃墓節
2073-05-01,勞動節
2073-06-09,端午節（補假）
2073-06-10,端午節
2073-09-15,中秋節（補假）
2073-09-16,中秋節
2073-09-28,孔子誕辰紀念日
2073-10-10,國慶日
2073-10-25,臺灣光復暨金門古寧頭大捷紀念日
2073-12-25,行憲紀念日
2074-01-01,中華民國開國紀念日
2074-01-25,農曆除夕
2074-01-26,農曆除夕
2074-01-27,春節
2074-01-28,春節
2074-01-29,春節
2074-01-30,春節（補假）
2074-01-31,春節（補假）
2074-02-28,和平紀念日
2074-04-03,兒童節（補假）
2074-04-04,兒童節; 民族掃墓節
2074-05-01,勞動節
2074-05-30,端午節
2074-09-28,孔子誕辰紀念日
2074-10-05,中秋節
2074-10-10,國慶日
2074-10-25,臺灣光復暨金門古寧頭大捷紀念日
2074-12-25,行憲紀念日
2075-01-01,中華民國開國紀念日
2075-02-13,農曆除夕
2075-02-14,農曆除夕
2075-02-15,春節
2075-02-16,春節
2075-02-17,春節
2075-02-18,春節（補假）
2075-02-19,春節（補假）
2075-02-28,和平紀念日
2075-04-04,兒童節; 民族掃墓節
2075-04-05,兒童節（補假）
2075-05-01,勞動節
2075-06-17,端午節
2075-09-24,中秋節
2075-09-27,孔子誕辰紀念日（補假）
2075-09-28,孔子誕辰紀念日
2075-10-10,國慶日
2075-10-25,臺灣光復暨金門古寧頭大捷紀念日
2075-12-25,行憲紀念日
2076-01-01,中華民國開國紀念日
2076-02-03,農曆除夕
2076-02-04,農曆除夕
2076-02-05,春節
2076-02-06,春節
2076-02-07,春節
2076-02-28,和平紀念日
2076-04-02,民族掃墓節（補假）
2076-04-03,兒童節（補假）
2076-04-04,兒童節; 民族掃墓節
2076-05-01,勞動節
2076-06-05,端午節（補假）
2076-06-06,端午節
2076-09-11,中秋節（補假）
2076-09-12,中秋節
2076-09-28,孔子誕辰紀念日
2076-10-09,國慶日（補假）
2076-10-10,國慶日
2076-10-25,臺灣光復暨金門古寧頭大捷紀念日
2076-10-26,臺灣光復暨金門古寧頭大捷紀念日（補假）
2076-12-25,行憲紀念日
2077-01-01,中華民國開國紀念日
2077-01-22,農曆除夕
2077-01-23,農曆除夕
2077-01-24,春節
2077-01-25,春節
2077-01-26,春節
2077-01-27,農曆除夕（補假）
2077-01-28,春節（補假）
2077-02-28,和平紀念日
2077-03-01,和平紀念日（補假）
2077-04-02,兒童節（補假）
2077-04-04,兒童節; 民族掃墓節
2077-04-05,民族掃墓節（補假）
2077-04-30,勞動節（補假）
2077-05-01,勞動節
2077-06-24,端午節
2077-09-28,孔子誕辰紀念日
2077-10-01,中秋節
2077-10-10,國慶日
2077-10-11,國慶日（補假）
2077-10-25,臺灣光復暨金門古寧頭大捷紀念日
2077-12-24,行憲紀念日（補假）
2077-12-25,行憲紀念日
2077-12-31,中華民國開國紀念日（補假）
2078-01-01,中華民國開國紀念日
2078-02-10,農曆除夕
2078-02-11,農曆除夕
2078-02-12,春節
2078-02-13,春節
2078-02-14,春節
2078-02-15,春節（補假）
2078-02-16,春節（補假）
2078-02-28,和平紀念日
2078-04-04,兒童節; 民族掃墓節
2078-04-05,兒童節（補假）
2078-05-01,勞動節
2078-05-02,勞動節（補假）
2078-06-14,端午節
2078-09-20,中秋節
2078-09-28,孔子誕辰紀念日
2078-10-10,國慶日
2078-10-25,臺灣光復暨金門古寧頭大捷紀念日
2078-12-25,行憲紀念日
2078-12-26,行憲紀念日（補假）
2079-01-01,中華民國開國紀念日
2079-01-02,中華民國開國紀念日（補假）
2079-01-31,農曆除夕
2079-02-01,農曆除夕
2079-02-02,春節
2079-02-03,春節
2079-02-04,春節
2079-02-06,春節（補假）
2079-02-28,和平紀念日
2079-04-03,兒童節（補假）
2079-04-04,兒童節; 民族掃墓節
2079-05-01,勞動節
2079-06-04,端午節
2079-06-05,端午節（補假）
2079-09-10,中秋節
2079-09-11,中秋節（補假）
2079-09-28,孔子誕辰紀念日
2079-10-10,國慶日
2079-10-25,臺灣光復暨金門古寧頭大捷紀念日
2079-12-25,行憲紀念日
2080-01-01,中華民國開國紀念日
2080-01-20,農曆除夕
2080-01-21,農曆除夕
2080-01-22,春節
2080-01-23,春節
2080-01-24,春節
2080-01-25,農曆除夕（補假）
2080-01-26,農曆除夕（補假）
2080-02-28,和平紀念日
2080-04-04,兒童節; 民族掃墓節
2080-04-05,兒童節（補假）
2080-05-01,勞動節
2080-06-21,端午節（補假）
2080-06-22,端午節
2080-09-26,孔子誕辰紀念日（補假）
2080-09-27,中秋節（補假）
2080-09-28,中秋節; 孔子誕辰紀念日
2080-10-10,國慶日
2080-10-25,臺灣光復暨金門古寧頭大捷紀念日
2080-12-25,行憲紀念日
2081-01-01,中華民國開國紀念日
2081-02-07,農曆除夕
2081-02-08,農曆除夕
2081-02-09,春節
2081-02-10,春節
2081-02-11,春節
2081-02-12,農曆除夕（補假）
2081-02-13,春節（補假）
2081-02-28,和平紀念日
2081-04-03,兒童節（補假）
2081-04-04,兒童節; 民族掃墓節
2081-05-01,勞動節
2081-06-11,端午節
2081-09-17,中秋節
2081-09-28,孔子誕辰紀念日
2081-09-29,孔子誕辰紀念日（補假）
2081-10-10,國慶日
2081-10-24,臺灣光復暨金門古寧頭大捷紀念日（補假）
2081-10-25,臺灣光復暨金門古寧頭大捷紀念日
2081-12-25,行憲紀念日
2082-01-01,中華民國開國紀念日
2082-01-27,農曆除夕
2082-01-28,農曆除夕
2082-01-29,春節
2082-01-30,春節
2082-01-31,春節
2082-02-02,春節（補假）
2082-02-27,和平紀念日（補假）
2082-02-28,和平紀念日
2082-04-02,民族掃墓節（補假）
2082-04-03,兒童節（補假）
2082-04-04,兒童節; 民族掃墓節
2082-05-01,勞動節
2082-06-01,端午節
2082-09-28,孔子誕辰紀念日
2082-10-06,中秋節
2082-10-09,國慶日（補假）
2082-10-10,國慶日
2082-10-25,臺灣光復暨金門古寧頭大捷紀念日
2082-10-26,臺灣光復暨金門古寧頭大捷紀念日（補假）
2082-12-25,行憲紀念日
2083-01-01,中華民國開國紀念日
2083-02-15,農曆除夕
2083-02-16,農曆除夕
2083-02-17,春節
2083-02-18,春節
2083-02-19,春節
2083-02-28,和平紀念日
2083-03-01,和平紀念日（補假）
2083-04-02,兒童節（補假）
2083-04-04,兒童節; 民族掃墓節
2083-04-05,民族掃墓節（補假）
2083-04-30,勞動節（補假）
2083-05-01,勞動節
2083-06-18,端午節（補假）
2083-06-19,端午節
2083-09-26,中秋節
2083-09-27,中秋節（補假）
2083-09-28,孔子誕辰紀念日
2083-10-10,國慶日
2083-10-11,國慶日（補假）
2083-10-25,臺灣光復暨金門古寧頭大捷紀念日
2083-12-24,行憲紀念日（補假）
2083-12-25,行憲紀念日
2083-12-31,中華民國開國紀念日（補假）
2084-01-01,中華民國開國紀念日
2084-02-04,農曆除夕
2084-02-05,農曆除夕
2084-02-06,春節
2084-02-07,春節
2084-02-08,春節
2084-02-09,農曆除夕（補假）
2084-02-10,春節（補假）
2084-02-28,和平紀念日
2084-04-03,兒童節（補假）
2084-04-04,兒童節; 民族掃墓節
2084-05-01,勞動節
2084-06-07,端午節
2084-09-14,中秋節
2084-09-28,孔子誕辰紀念日
2084-10-10,國慶日
2084-10-25,臺灣光復暨金門古寧頭大捷紀念日
2084-12-25,行憲紀念日
2085-01-01,中華民國開國紀念日
2085-01-24,農曆除夕
2085-01-25,農曆除夕
2085-01-26,春節
2085-01-27,春節
2085-01-28,春節
2085-01-29,春節（補假）
2085-01-30,春節（補假）
2085-02-28,和平紀念日
2085-04-03,兒童節（補假）
2085-04-04,兒童節; 民族掃墓節
2085-05-01,勞動節
2085-05-27,端午節
2085-05-28,端午節（補假）
2085-09-28,孔子誕辰紀念日
2085-10-03,中秋節
2085-10-10,國慶日
2085-10-25,臺灣光復暨金門古寧頭大捷紀念日
2085-12-25,行憲紀念日
2086-01-01,中華民國開國紀念日
2086-02-12,農曆除夕
2086-02-13,農曆除夕
2086-02-14,春節
2086-02-15,春節
2086-02-16,春節
2086-02-18,春節（補假）
2086-02-28,和平紀念日
2086-04-04,兒童節; 民族掃墓節
2086-04-05,兒童節（補假）
2086-05-01,勞動節
2086-06-14,端午節（補假）
2086-06-15,端午節
2086-09-22,中秋節
2086-09-23,中秋節（補假）
2086-09-27,孔子誕辰紀念日（補假）
2086-09-28,孔子誕辰紀念日
2086-10-10,國慶日
2086-10-25,臺灣光復暨金門古寧頭大捷紀念日
2086-12-25,行憲紀念日
2087-01-01,中華民國開國紀念日
2087-02-01,農曆除夕
2087-02-02,農曆除夕
2087-02-03,春節
2087-02-04,春節
2087-02-05,春節
2087-02-06,農曆除夕（補假）
2087-02-07,農曆除夕（補假）
2087-02-28,和平紀念日
2087-04-03,兒童節（補假）
2087-04-04,兒童節; 民族掃墓節
2087-05-01,勞動節
2087-06-05,端午節
2087-09-11,中秋節
2087-09-28,孔子誕辰紀念日
2087-09-29,孔子誕辰紀念日（補假）
2087-10-10,國慶日
2087-10-24,臺灣光復暨金門古寧頭大捷紀念日（補假）
2087-10-25,臺灣光復暨金門古寧頭大捷紀念日
2087-12-25,行憲紀念日
2088-01-01,中華民國開國紀念日
2088-01-22,農曆除夕
2088-01-23,農曆除夕
2088-01-24,春節
2088-01-25,春節
2088-01-26,春節
2088-01-27,春節（補假）
2088-01-28,春節（補假）
2088-02-27,和平紀念日（補假）
2088-02-28,和平紀念日
2088-04-02,兒童節（補假）
2088-04-04,兒童節; 民族掃墓節
2088-04-05,民族掃墓節（補假）
2088-04-30,勞動節（補假）
2088-05-01,勞動節
2088-06-23,端午節
2088-09-28,孔子誕辰紀念日
2088-09-29,中秋節
2088-10-10,國慶日
2088-10-11,國慶日（補假）
2088-10-25,臺灣光復暨金門古寧頭大捷紀念日
2088-12-24,行憲紀念日（補假）
2088-12-25,行憲紀念日
2088-12-31,中華民國開國紀念日（補假）
2089-01-01,中華民國開國紀念日
2089-02-08,農曆除夕
2089-02-09,農曆除夕
2089-02-10,春節
2089-02-11,春節
2089-02-12,春節
2089-02-14,春節（補假）
2089-02-28,和平紀念日
2089-04-04,兒童節; 民族掃墓節
2089-04-05,兒童節（補假）
2089-05-01,勞動節
2089-05-02,勞動節（補假）
2089-06-13,端午節
2089-09-18,中秋節
2089-09-19,中秋節（補假）
2089-09-28,孔子誕辰紀念日
2089-10-10,國慶日
2089-10-25,臺灣光復暨金門古寧頭大捷紀念日
2089-12-25,行憲紀念日
2089-12-26,行憲紀念日（補假）
2090-01-01,中華民國開國紀念日
2090-01-02,中華民國開國紀念日（補假）
2090-01-28,農曆除夕
2090-01-29,農曆除夕
2090-01-30,春節
2090-01-31,春節
2090-02-01,春節
2090-02-02,農曆除夕（補假）
2090-02-03,農曆除夕（補假）
2090-02-28,和平紀念日
2090-04-03,兒童節（補假）
2090-04-04,兒童節; 民族掃墓節
2090-05-01,勞動節
2090-06-02,端午節
2090-09-08,中秋節
2090-09-28,孔子誕辰紀念日
2090-10-10,國慶日
2090-10-25,臺灣光復暨金門古寧頭大捷紀念日
2090-12-25,行憲紀念日
2091-01-01,中華民國開國紀念日
2091-02-16,農曆除夕
2091-02-17,農曆除夕
2091-02-18,春節
2091-02-19,春節
2091-02-20,春節
2091-02-21,農曆除夕（補假）
2091-02-22,春節（補假）
2091-02-28,和平紀念日
2091-04-03,兒童節（補假）
2091-04-04,兒童節; 民族掃墓節
2091-05-01,勞動節
2091-06-21,端午節
2091-09-27,中秋節
2091-09-28,孔子誕辰紀念日
2091-10-10,國慶日
2091-10-25,臺灣光復暨金門古寧頭大捷紀念日
2091-12-25,行憲紀念日
2092-01-01,中華民國開國紀念日
2092-02-05,農曆除夕
2092-02-06,農曆除夕
2092-02-07,春節
2092-02-08,春節
2092-02-09,春節
2092-02-11,春節（補假）
2092-02-28,和平紀念日
2092-04-03,兒童節（補假）
2092-04-04,兒童節; 民族掃墓節
2092-05-01,勞動節
2092-06-09,端午節
2092-09-16,中秋節
2092-09-28,孔子誕辰紀念日
2092-09-29,孔子誕辰紀念日（補假）
2092-10-10,國慶日
2092-10-24,臺灣光復暨金門古寧頭大捷紀念日（補假）
2092-10-25,臺灣光復暨金門古寧頭大捷紀念日
2092-12-25,行憲紀念日
2093-01-01,中華民國開國紀念日
2093-01-25,農曆除夕
2093-01-26,農曆除夕
2093-01-27,春節
2093-01-28,春節
2093-01-29,春節
2093-01-30,農曆除夕（補假）
2093-02-27,和平紀念日（補假）
2093-02-28,和平紀念日
2093-04-02,民族掃墓節（補假）
2093-04-03,兒童節（補假）
2093-04-04,兒童節; 民族掃墓節
2093-05-01,勞動節
2093-05-29,端午節
2093-09-28,孔子誕辰紀念日
2093-10-05,中秋節
2093-10-09,國慶日（補假）
2093-10-10,國慶日
2093-10-25,臺灣光復暨金門古寧頭大捷紀念日
2093-10-26,臺灣光復暨金門古寧頭大捷紀念日（補假）
2093-12-25,行憲紀念日
2094-01-01,中華民國開國紀念日
2094-02-13,農曆除夕
2094-02-14,農曆除夕
2094-02-15,春節
2094-02-16,春節
2094-02-17,春節
2094-02-18,農曆除夕（補假）
2094-02-19,農曆除夕（補假）
2094-02-28,和平紀念日
2094-03-01,和平紀念日（補假）
2094-04-02,兒童節（補假）
2094-04-04,兒童節; 民族掃墓節
2094-04-05,民族掃墓節（補假）
2094-04-30,勞動節（補假）
2094-05-01,勞動節
2094-06-17,端午節
2094-09-24,中秋節
2094-09-28,孔子誕辰紀念日
2094-10-10,國慶日
2094-10-11,國慶日（補假）
2094-10-25,臺灣光復暨金門古寧頭大捷紀念日
2094-12-24,行憲紀念日（補假）
2094-12-25,行憲紀念日
2094-12-31,中華民國開國紀念日（補假）
2095-01-01,中華民國開國紀念日
2095-02-03,農曆除夕
2095-02-04,農曆除夕
2095-02-05,春節
2095-02-06,春節
2095-02-07,春節
2095-02-08,春節（補假）
2095-02-09,春節（補假）
2095-02-28,和平紀念日
2095-04-04,兒童節; 民族掃墓節
2095-04-05,兒童節（補假）
2095-05-01,勞動節
2095-05-02,勞動節（補假）
2095-06-06,端午節
2095-09-13,中秋節
2095-09-28,孔子誕辰紀念日
2095-10-10,國慶日
2095-10-25,臺灣光復暨金門古寧頭大捷紀念日
2095-12-25,行憲紀念日
2095-12-26,行憲紀念日（補假）
2096-01-01,中華民國開國紀念日
2096-01-02,中華民國開國紀念日（補假）
2096-01-23,農曆除夕
2096-01-24,農曆除夕
2096-01-25,春節
2096-01-26,春節
2096-01-27,春節
2096-02-28,和平紀念日
2096-04-03,兒童節（補假）
2096-04-04,兒童節; 民族掃墓節
