# generated by almanac_calendar/_generate/gen_holidays.py — do not hand-edit
# holidays: 0.101
# country: FR
# range: 2000 .. 2100
# note: 祝日は法改正で変わる。上のバージョンが基づいた法令の時点
date,name
2088-05-20,Ascension
2088-05-31,Lundi de Pentecôte
2088-07-14,Fête nationale
2088-08-15,Assomption
2088-11-01,Toussaint
2088-11-11,Armistice
2088-12-25,Noël
2089-01-01,Jour de l'an
2089-04-04,Lundi de Pâques
2089-05-01,Fête du Travail
2089-05-08,Fête de la Victoire
2089-05-12,Ascension
2089-05-23,Lundi de Pentecôte
2089-07-14,Fête nationale
2089-08-15,Assomption
2089-11-01,Toussaint
2089-11-11,Armistice
2089-12-25,Noël
2090-01-01,Jour de l'an
2090-04-17,Lundi de Pâques
2090-05-01,Fête du Travail
2090-05-08,Fête de la Victoire
2090-05-25,Ascension
2090-06-05,Lundi de Pentecôte
2090-07-14,Fête nationale
2090-08-15,Assomption
2090-11-01,Toussaint
2090-11-11,Armistice
2090-12-25,Noël
2091-01-01,Jour de l'an
2091-04-09,Lundi de Pâques
2091-05-01,Fête du Travail
2091-05-08,Fête de la Victoire
2091-05-17,Ascension
2091-05-28,Lundi de Pentecôte
2091-07-14,Fête nationale
2091-08-15,Assomption
2091-11-01,Toussaint
2091-11-11,Armistice
2091-12-25,Noël
2092-01-01,Jour de l'an
2092-03-31,Lundi de Pâques
2092-05-01,Fête du Travail
2092-05-08,Ascension; Fête de la Victoire
2092-05-19,Lundi de Pentecôte
2092-07-14,Fête nationale
2092-08-15,Assomption
2092-11-01,Toussaint
2092-11-11,Armistice
2092-12-25,Noël
2093-01-01,Jour de l'an
2093-04-13,Lundi de Pâques
2093-05-01,Fête du Travail
2093-05-08,Fête de la Victoire
2093-05-21,Ascension
2093-06-01,Lundi de Pentecôte
2093-07-14,Fête nationale
2093-08-15,Assomption
2093-11-01,Toussaint
2093-11-11,Armistice
2093-12-25,Noël
2094-01-01,Jour de l'an
2094-04-05,Lundi de Pâques
2094-05-01,Fête du Travail
2094-05-08,Fête de la Victoire
2094-05-13,Ascension
2094-05-24,Lundi de Pentecôte
2094-07-14,Fête nationale
2094-08-15,Assomption
2094-11-01,Toussaint
2094-11-11,Armistice
2094-12-25,Noël
2095-01-01,Jour de l'an
2095-04-25,Lundi de Pâques
2095-05-01,Fête du Travail
2095-05-08,Fête de la Victoire
2095-06-02,Ascension
2095-06-13,Lundi de Pentecôte
2095-07-14,Fête nationale
2095-08-15,Assomption
2095-11-01,Toussaint
2095-11-11,Armistice
2095-12-25,Noël
2096-01-01,Jour de l'an
2096-04-16,Lundi de Pâques
2096-05-01,Fête du Travail
2096-05-08,Fête de la Victoire
2096-05-24,Ascension
2096-06-04,Lundi de Pentecôte
2096-07-14,Fête nationale
2096-08-15,Assomption
2096-11-01,Toussaint
2096-11-11,Armistice
2096-12-25,Noël
2097-01-01,Jour de l'an
2097-04-01,Lundi de Pâques
2097-05-01,Fête du Travail
2097-05-08,Fête de la Victoire
2097-05-09,Ascension
2097-05-20,Lundi de Pentecôte
2097-07-14,Fête nationale
2097-08-15,Assomption
2097-11-01,Toussaint
2097-11-11,Armistice
2097-12-25,Noël
2098-01-01,Jour de l'an
2098-04-21,Lundi de Pâques
2098-05-01,Fête du Travail
2098-05-08,Fête de la Victoire
2098-05-29,Ascension
2098-06-09,Lundi de Pentecôte
2098-07-14,Fête nationale
2098-08-15,Assomption
2098-11-01,Toussaint
2098-11-11,Armistice
2098-12-25,Noël
2099-01-01,Jour de l'an
2099-04-13,Lundi de Pâques
2099-05-01,Fête du Travail
2099-05-08,Fête de la Victoire
2099-05-21,Ascension
2099-06-01,Lundi de Pentecôte
2099-07-14,Fête nationale
2099-08-15,Assomption
2099-11-01,Toussaint
2099-11-11,Armistice
2099-12-25,Noël
2100-01-01,Jour de l'an
2100-03-29,Lundi de Pâques
2100-05-01,Fête du Travail
2100-05-06,Ascension
2100-05-08,Fête de la Victoire
2100-05-17,Lundi de Pentecôte
2100-07-14,Fête nationale
2100-08-15,Assomption
2100-11-01,Toussaint
2100-11-11,Armistice
2100-12-25,Noël
